# time	left pressure 1[N/cm²]	left pressure 2[N/cm²]	left pressure 3[N/cm²]	left pressure 4[N/cm²]	left pressure 5[N/cm²]	left pressure 6[N/cm²]	left pressure 7[N/cm²]	left pressure 8[N/cm²]	left pressure 9[N/cm²]	left pressure 10[N/cm²]	left pressure 11[N/cm²]	left pressure 12[N/cm²]	left pressure 13[N/cm²]	left pressure 14[N/cm²]	left pressure 15[N/cm²]	left pressure 16[N/cm²]	left acceleration X[g]	left acceleration Y[g]	left acceleration Z[g]	left angular X[dps]	left angular Y[dps]	left angular Z[dps]	left total force[N]	left center of pressure X[%]	left center of pressure Y[%]	right pressure 1[N/cm²]	right pressure 2[N/cm²]	right pressure 3[N/cm²]	right pressure 4[N/cm²]	right pressure 5[N/cm²]	right pressure 6[N/cm²]	right pressure 7[N/cm²]	right pressure 8[N/cm²]	right pressure 9[N/cm²]	right pressure 10[N/cm²]	right pressure 11[N/cm²]	right pressure 12[N/cm²]	right pressure 13[N/cm²]	right pressure 14[N/cm²]	right pressure 15[N/cm²]	right pressure 16[N/cm²]	right acceleration X[g]	right acceleration Y[g]	right acceleration Z[g]	right angular X[dps]	right angular Y[dps]	right angular Z[dps]	right total force[N]	right center of pressure X[%]	right center of pressure Y[%]
15.68	21.00	16.50	9.50	9.50	0.75	2.00	0.00	0.75	0.00	0.00	0.25	0.00	0.00	0.50	0.00	0.00	-0.534180	0.407715	1.902832	7.210000	132.369995	-3.850000	751.00	-0.34	-0.04	0.00	0.00	0.00	0.00	0.00	0.00	2.75	0.00	8.25	6.25	6.50	3.75	2.25	11.50	2.25	4.50	-1.959473	0.366211	2.544434	-7.490000	423.570007	-69.230003	582.00	0.27	0.05
15.69	20.25	16.75	9.50	9.75	0.75	2.75	0.00	0.50	0.00	0.25	0.00	0.25	0.00	0.50	0.00	0.00	-0.524902	0.135742	1.180176	-15.750000	74.970001	1.610000	757.00	-0.33	-0.04	0.00	0.00	0.00	0.00	0.00	0.00	2.25	0.00	7.25	5.25	5.25	3.25	2.00	10.75	2.25	3.25	-1.709961	0.349609	2.558105	6.160000	436.309998	-66.150002	504.00	0.28	0.05
15.70	20.25	16.75	10.00	10.00	1.00	3.00	0.00	1.00	0.00	0.00	0.25	0.25	0.00	0.75	0.00	0.00	-0.330566	-0.060059	1.041016	-5.530000	24.780001	0.980000	785.00	-0.32	-0.05	0.00	0.00	0.00	0.00	0.00	0.00	1.25	0.00	5.50	4.25	4.25	2.75	1.75	9.50	1.00	2.50	-1.447266	0.161621	2.646973	26.880001	452.549988	-65.169998	392.00	0.28	0.05
15.71	20.00	16.50	10.25	10.00	1.25	3.50	0.25	1.25	0.00	0.50	0.50	0.25	0.00	0.50	0.00	0.00	-0.286133	0.089844	0.958984	0.140000	9.590000	-0.980000	808.00	-0.31	-0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	4.50	3.25	3.75	2.25	1.25	8.25	0.75	1.50	-1.479492	0.212891	2.793457	25.549999	464.730011	-75.110001	315.00	0.28	0.05
15.72	20.50	16.50	10.25	10.50	1.25	3.75	0.25	1.25	0.00	0.50	0.75	0.50	0.00	0.75	0.00	0.25	-0.328613	0.087891	0.969238	-2.940000	6.440000	0.000000	834.00	-0.31	-0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	3.25	2.75	2.75	1.50	1.25	6.75	0.50	0.75	-1.237305	0.585938	3.165527	14.630000	476.420013	-83.440002	235.00	0.29	0.05
15.73	20.75	16.00	10.25	10.25	1.25	4.25	0.25	1.25	0.00	0.75	0.75	0.75	0.00	0.75	0.00	0.00	-0.320801	0.018555	0.970703	-6.020000	5.600000	0.140000	840.00	-0.30	-0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.50	2.25	2.50	1.50	0.50	4.50	0.00	0.00	-0.838867	0.500488	3.158203	25.620001	475.299988	-85.470001	152.00	0.29	0.03
15.74	19.75	16.25	10.25	10.25	1.25	4.50	0.50	0.75	0.00	0.75	1.00	0.50	0.00	0.75	0.00	0.25	-0.296875	0.052246	0.948242	-5.670000	6.090000	0.280000	830.00	-0.30	-0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	2.00	1.75	1.00	0.50	1.25	0.00	0.00	0.472656	0.284180	2.724609	34.790001	450.450012	-91.070000	93.00	0.25	-0.01
15.75	19.50	15.75	10.00	10.25	1.25	4.25	0.50	1.75	0.25	0.50	1.00	0.75	0.00	0.75	0.00	0.25	-0.296387	0.041504	0.946289	-3.850000	6.860000	0.980000	837.00	-0.29	-0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	1.00	1.00	0.25	0.25	1.25	0.00	0.00	1.032715	0.090820	2.705566	26.880001	374.709991	-93.730003	51.00	0.28	0.03
15.76	19.00	15.25	9.75	9.75	1.25	4.50	0.50	1.50	0.25	0.75	0.75	0.75	0.00	1.00	0.00	0.00	-0.282715	0.034180	0.945312	-0.630000	7.700000	1.680000	815.00	-0.29	-0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.75	0.25	0.00	0.00	0.00	0.00	1.444336	1.367188	3.162109	-28.559999	294.140015	-83.370003	25.00	0.00	0.00
15.77	18.00	14.75	9.50	9.75	1.25	5.00	0.50	1.75	0.25	0.75	1.00	1.00	0.00	1.00	0.00	0.25	-0.284668	0.046875	0.937012	3.150000	8.610000	2.520000	813.00	-0.28	-0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.75	0.75	0.25	0.00	0.00	0.00	0.00	0.842773	0.548828	5.864746	-77.419998	143.779999	-36.889999	26.00	0.00	0.00
15.78	17.00	14.25	9.50	9.50	1.25	4.25	0.50	1.25	0.25	0.75	1.00	1.50	0.00	0.50	0.00	0.00	-0.290039	0.041504	0.936035	6.230000	9.870000	3.640000	773.00	-0.28	-0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.50	0.00	0.00	0.50	0.00	0.00	2.171875	0.917969	3.649902	-105.559998	-46.900002	11.620000	18.00	0.00	0.00
15.79	16.25	13.25	9.00	9.25	1.25	5.00	0.50	2.00	0.50	0.75	1.00	0.75	0.25	0.75	0.00	0.25	-0.295410	0.057129	0.938965	8.120000	10.780000	3.990000	767.00	-0.27	-0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.25	0.25	0.00	0.00	0.00	0.00	1.041992	0.608887	1.937012	-105.980003	-239.889999	72.940002	13.00	0.00	0.00
15.80	15.50	12.75	8.75	9.00	1.25	4.25	0.50	1.50	0.50	0.75	0.75	1.00	0.00	1.00	0.00	0.00	-0.296387	0.061035	0.937500	8.120000	11.340000	3.850000	725.00	-0.27	-0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.25	0.00	0.00	0.00	0.00	0.00	0.927734	0.319824	1.535156	-74.059998	-267.119995	79.099998	6.00	0.00	0.00
15.81	14.50	12.00	8.50	8.75	1.00	4.75	0.50	2.50	0.50	0.75	1.25	0.75	0.25	0.75	0.00	0.50	-0.298828	0.078125	0.923340	6.580000	11.690000	2.940000	725.00	-0.26	-0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.25	0.00	0.00	0.00	0.00	0.00	0.748535	0.201660	1.500488	-39.410000	-287.700012	71.680000	9.00	0.00	0.00
15.82	13.25	11.25	8.25	8.75	1.00	4.25	0.50	2.00	0.50	1.00	1.00	1.25	0.25	0.75	0.00	0.50	-0.292969	0.071777	0.925293	0.770000	11.970000	0.560000	689.00	-0.25	-0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.25	0.00	0.00	0.00	0.00	0.00	0.577637	0.009766	1.563965	-16.170000	-312.970001	56.000000	6.00	0.00	0.00
15.83	12.25	10.50	8.00	8.50	1.00	4.75	0.50	1.75	0.50	1.00	1.25	1.25	0.50	1.00	0.25	0.25	-0.288574	0.062500	0.919434	-1.400000	12.670000	-0.700000	673.00	-0.24	-0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.25	0.00	0.00	0.00	0.00	0.00	0.418945	-0.096680	1.570801	-8.120000	-344.119995	36.400002	6.00	0.00	0.00
15.84	12.00	10.00	7.75	8.25	1.00	4.25	0.50	1.75	0.25	1.00	1.25	1.25	0.00	0.75	0.00	0.50	-0.295410	0.067871	0.917480	-2.730000	13.230000	-1.470000	639.00	-0.25	-0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.211914	-0.116211	1.513672	-10.850000	-374.850006	16.100000	3.00	0.00	0.00
15.85	10.75	9.25	7.50	7.75	1.00	4.00	0.50	2.25	0.75	1.00	1.25	1.00	0.75	0.75	0.75	0.50	-0.299316	0.066895	0.910645	-3.430000	13.650000	-2.170000	633.00	-0.22	-0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.013672	-0.080078	1.408203	-15.400000	-397.950012	-1.960000	3.00	0.00	0.00
15.86	10.00	8.50	7.25	7.50	1.00	4.00	0.75	2.00	1.00	1.00	1.25	1.50	1.00	0.75	0.25	0.50	-0.300781	0.056641	0.909180	-3.360000	13.720000	-2.660000	615.00	-0.21	-0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	-0.122070	-0.058105	1.287598	-17.780001	-411.390015	-16.660000	3.00	0.00	0.00
15.87	9.75	8.00	7.25	7.50	1.00	3.75	0.75	2.75	1.00	1.50	1.50	1.25	0.25	1.00	0.50	0.75	-0.308594	0.073242	0.904297	-3.150000	13.720000	-3.010000	622.00	-0.20	-0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.258301	-0.042480	1.231934	-21.420000	-416.640015	-28.910000	0.00	0.00	0.00
15.88	9.00	7.75	7.00	7.00	1.00	3.25	1.00	2.25	1.25	1.50	1.50	1.50	1.00	1.25	1.00	0.75	-0.309570	0.065918	0.923340	-3.080000	13.650000	-3.710000	613.00	-0.18	-0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.376465	0.003418	1.145020	-22.120001	-415.940002	-38.290001	0.00	0.00	0.00
15.89	8.75	7.25	6.75	6.75	1.00	3.50	1.00	2.25	1.50	1.50	1.75	1.75	1.00	1.00	0.50	1.00	-0.310547	0.065430	0.928223	-3.290000	13.300000	-4.340000	604.00	-0.17	-0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.449219	0.050781	1.124512	-22.330000	-410.480011	-45.150002	0.00	0.00	0.00
15.90	8.50	6.75	6.75	6.75	1.00	3.50	1.25	2.50	1.25	1.50	2.00	1.75	1.00	1.50	1.00	0.75	-0.318359	0.056152	0.932129	-3.640000	12.600000	-4.620000	613.00	-0.16	-0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.505371	0.108887	1.133789	-21.350000	-401.869995	-49.840000	0.00	0.00	0.00
15.91	8.00	6.25	6.50	6.50	1.00	3.00	1.50	2.50	1.75	1.75	1.75	2.00	1.00	1.25	0.50	0.50	-0.318848	0.054199	0.916504	-3.640000	11.270000	-4.480000	593.00	-0.15	-0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.555176	0.165527	1.215332	-19.180000	-392.140015	-51.799999	0.00	0.00	0.00
15.92	7.75	5.75	6.50	6.25	1.25	3.25	1.75	2.50	2.50	2.00	2.25	2.00	1.75	1.50	1.25	1.00	-0.309570	0.056641	0.920410	-3.710000	10.360000	-4.340000	637.00	-0.11	-0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.605957	0.242188	1.372559	-14.490000	-382.619995	-50.610001	0.00	0.00	0.00
15.93	7.25	5.50	6.25	5.75	1.25	3.25	2.25	2.50	2.50	2.25	2.50	2.50	1.50	1.75	1.50	1.25	-0.325684	0.054688	0.935547	-3.920000	9.940000	-4.270000	644.00	-0.09	-0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.775879	0.370605	1.790527	1.120000	-372.820007	-40.040001	0.00	0.00	0.00
15.94	7.00	5.25	6.25	5.75	1.00	3.25	2.50	3.00	3.00	2.75	2.50	2.75	2.00	2.50	1.25	1.25	-0.320801	0.066406	0.913574	-4.130000	9.030000	-3.640000	675.00	-0.07	-0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.898926	0.434570	1.965332	12.460000	-375.690002	-31.990000	0.00	0.00	0.00
15.95	6.00	4.75	6.25	5.50	1.25	3.25	2.75	3.50	3.75	3.00	3.00	2.75	3.00	2.50	1.75	1.50	-0.320801	0.066406	0.913574	-4.130000	9.030000	-3.640000	710.00	-0.05	-0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.055664	0.500488	2.091797	20.790001	-381.920013	-22.400000	0.00	0.00	0.00
15.96	6.00	4.25	6.00	5.50	1.25	3.50	3.25	3.25	4.25	3.25	3.25	3.00	2.75	3.00	2.25	1.50	-0.324219	0.059570	0.902344	-4.060000	9.100000	-3.360000	735.00	-0.03	-0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	-1.169434	0.580566	2.155273	20.930000	-387.730011	-10.290000	3.00	0.00	0.00
15.97	5.50	3.75	5.75	5.25	1.25	3.50	3.50	4.00	5.00	3.75	4.00	3.25	3.25	3.25	2.25	1.50	-0.334473	0.061035	0.917969	-2.310000	10.710000	-3.220000	773.00	-0.01	-0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.295898	0.707520	2.195801	12.810000	-390.459991	5.390000	0.00	0.00	0.00
15.98	5.00	3.25	5.75	5.00	1.25	2.75	3.75	3.75	6.00	4.25	4.25	3.50	4.50	4.00	2.50	1.75	-0.336426	0.056641	0.946289	-1.540000	11.830000	-2.940000	801.00	0.02	-0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.472168	0.873535	2.218750	1.960000	-388.500000	24.010000	0.00	0.00	0.00
15.99	4.50	2.50	5.25	4.50	1.25	3.00	4.00	4.25	6.25	5.00	5.00	3.75	4.75	4.50	3.00	2.00	-0.342285	0.053223	0.925781	-0.630000	14.000000	-2.940000	832.00	0.05	-0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.566895	1.005859	2.229980	-0.210000	-382.619995	42.980000	0.00	0.00	0.00
16.00	3.50	2.25	5.00	4.25	1.25	3.00	4.50	4.50	7.00	5.50	5.75	4.50	5.00	5.00	3.75	1.75	-0.338867	0.054199	0.922363	0.210000	17.780001	-3.150000	876.00	0.07	-0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.741211	1.130859	2.314941	12.110000	-375.549988	61.459999	0.00	0.00	0.00
16.01	2.75	1.75	4.00	3.00	1.00	2.25	4.50	4.50	7.50	6.25	6.25	5.25	5.25	5.00	3.75	2.25	-0.320801	0.065430	0.934082	0.770000	23.100000	-3.780000	857.00	0.10	-0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.886719	1.198730	2.371582	40.599998	-367.220001	81.480003	0.00	0.00	0.00
16.02	1.75	1.25	2.75	2.25	1.00	2.00	4.75	4.75	8.00	7.00	7.25	5.00	5.50	5.50	4.50	2.25	-0.342773	0.070312	0.941406	2.100000	29.889999	-4.410000	862.00	0.13	-0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.063477	1.204102	2.415527	78.050003	-362.670013	104.160004	0.00	0.00	0.00
16.03	1.25	1.00	2.00	1.50	0.75	1.50	5.00	4.75	8.50	7.50	7.50	6.25	5.75	6.00	5.00	2.75	-0.355469	0.061035	0.944824	4.130000	38.430000	-4.620000	878.00	0.16	-0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.341309	1.128906	2.488281	112.419998	-362.179993	128.869995	0.00	0.00	0.00
16.04	0.50	0.00	2.00	1.50	0.50	0.25	5.00	4.50	9.00	7.75	7.75	6.75	6.00	6.75	5.25	2.75	-0.345215	0.020996	0.914551	5.530000	48.930000	-4.620000	867.00	0.19	-0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.666504	0.993164	2.457031	133.559998	-362.390015	154.419998	0.00	0.00	0.00
16.05	0.00	0.00	0.75	0.50	0.25	0.50	5.00	3.50	9.50	8.25	8.00	7.25	6.25	7.50	5.25	3.25	-0.380371	0.123535	1.000000	8.260000	63.000000	-2.870000	849.00	0.21	-0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.983887	0.830078	2.326660	139.860001	-361.200012	178.080002	0.00	0.00	0.00
16.06	0.00	0.00	0.50	0.50	0.25	0.00	5.00	2.50	10.00	8.50	8.25	7.50	6.50	8.25	5.75	3.50	-0.366211	0.048340	1.011230	11.690000	81.269997	-3.010000	857.00	0.23	-0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-3.161133	0.603027	1.691406	144.970001	-355.390015	195.440002	0.00	0.00	0.00
16.07	0.00	0.00	0.25	0.00	0.00	0.00	5.00	1.75	10.50	8.75	8.50	7.75	6.50	8.75	6.00	3.50	-0.425781	0.055664	0.969238	14.210000	104.580002	-3.080000	855.00	0.24	-0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-4.786621	-0.336914	0.497559	266.140015	-309.329987	231.979996	0.00	0.00	0.00
16.08	0.00	0.00	0.00	0.25	0.00	0.00	5.00	1.25	11.00	9.00	8.75	7.75	6.50	9.00	6.25	4.25	-0.425781	0.057129	1.034180	14.630000	131.389999	-2.170000	871.00	0.24	-0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-6.254883	-1.018555	0.004883	310.380005	-279.649994	202.300003	0.00	0.00	0.00
16.09	0.00	0.00	0.00	0.00	0.00	0.00	4.75	0.25	11.00	9.25	8.75	7.75	6.00	9.50	6.50	4.25	-0.452637	0.057129	1.034180	13.930000	163.029999	-1.330000	851.00	0.25	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-6.235352	-1.483887	-1.297363	292.110016	-219.100006	142.380005	0.00	0.00	0.00
16.10	0.00	0.00	0.00	0.00	0.00	0.00	4.50	0.00	11.25	9.00	9.00	7.75	5.50	9.75	6.25	4.75	-0.476562	0.067383	1.046875	11.620000	196.699997	-1.330000	843.00	0.26	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-5.095215	-1.706055	-2.004395	206.220001	-113.610001	73.430000	0.00	0.00	0.00
16.11	0.00	0.00	0.00	0.00	0.00	0.00	4.25	0.00	11.25	9.00	9.00	8.00	5.25	10.25	6.25	5.00	-0.549805	0.117676	1.101074	9.240000	252.419998	-6.020000	846.00	0.26	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-3.854492	-1.516602	-1.457031	87.570000	17.080000	7.000000	0.00	0.00	0.00
16.12	0.00	0.00	0.00	0.00	0.00	0.00	3.75	0.00	11.00	9.00	9.00	7.75	5.00	10.75	6.50	5.25	-0.618164	0.124512	1.124512	12.180000	284.549988	-10.710000	837.00	0.26	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-3.014160	-0.963379	-0.218262	-17.150000	120.820000	-37.799999	0.00	0.00	0.00
16.13	0.00	0.00	0.00	0.00	0.00	0.00	3.50	0.00	10.50	9.00	9.00	7.75	4.75	10.75	6.50	5.50	-0.723145	0.180664	1.271973	14.770000	320.250000	-16.100000	824.00	0.27	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.451660	-0.352539	1.047363	-72.169998	165.410004	-56.139999	0.00	0.00	0.00
16.14	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	9.75	8.75	8.75	7.50	4.00	11.25	6.25	6.00	-0.826172	0.270996	1.441895	20.230000	358.399994	-22.960001	791.00	0.27	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.882324	0.099609	1.530762	-71.400002	157.850006	-60.760002	0.00	0.00	0.00
16.15	0.00	0.00	0.00	0.00	0.00	0.00	2.50	0.00	9.00	8.00	8.25	7.00	3.75	11.50	6.00	6.50	-1.071289	0.352539	1.755371	32.970001	393.610016	-29.400000	749.00	0.27	0.00	0.75	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.087402	-0.946289	-1.139648	-74.129997	97.720001	-53.270000	13.00	0.00	0.00
16.16	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	7.75	7.25	7.75	6.25	4.25	11.50	5.75	6.75	-1.398438	0.338867	2.183594	48.020000	420.420013	-31.780001	699.00	0.28	-0.01	3.50	1.50	0.75	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.818848	-0.327637	0.547363	-162.750000	164.080002	-16.799999	73.00	-0.38	0.03
16.17	0.00	0.00	0.00	0.00	0.00	0.00	1.50	0.00	6.50	5.50	7.00	5.50	3.25	11.25	4.75	6.50	-1.796875	0.496582	2.807129	70.559998	440.440002	-21.139999	603.00	0.28	-0.01	8.25	5.75	1.75	1.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.386230	0.350098	-0.583496	-134.889999	149.729996	6.930000	205.00	-0.38	-0.00
16.18	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	5.25	4.25	5.50	4.50	2.75	10.25	3.75	6.00	-1.863770	0.181152	3.117188	96.180000	451.149994	-6.510000	496.00	0.29	-0.01	12.25	9.25	3.25	2.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.122070	-1.039062	-0.271973	-17.850000	266.980011	56.770000	330.00	-0.38	-0.01
16.19	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	3.75	3.25	4.00	3.25	2.50	9.00	2.75	5.00	-1.545410	0.012695	3.105469	98.279999	464.660004	0.770000	387.00	0.29	-0.01	15.00	12.75	4.25	3.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.097168	-1.136719	2.538086	45.779999	396.200012	37.170002	432.00	-0.38	-0.02
16.20	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	2.75	2.50	3.00	2.50	1.75	7.75	2.00	3.50	-1.683105	-0.347656	2.596191	81.550003	480.760010	-2.240000	292.00	0.30	-0.01	18.50	15.50	5.50	5.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.641113	-0.831055	3.929688	40.529999	367.500000	-12.600000	542.00	-0.37	-0.02
16.21	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	2.00	2.00	2.25	1.75	0.75	6.25	1.00	1.75	-1.427734	-0.148438	3.588379	60.480000	493.080017	5.530000	206.00	0.30	0.02	19.75	16.50	7.25	6.75	0.25	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	-1.229004	0.203125	2.751953	34.020000	309.750000	-53.900002	618.00	-0.36	-0.02
16.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.50	2.00	1.75	1.25	0.25	3.75	0.25	0.50	-0.763184	-0.028809	3.851562	46.200001	490.910004	8.260000	133.00	0.29	0.04	19.50	16.75	8.00	7.75	0.25	0.25	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	-0.768066	0.943359	2.230469	23.309999	296.029999	-54.389999	645.00	-0.36	-0.03
16.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	1.50	0.75	0.75	0.50	1.25	0.00	0.50	0.608887	-0.200195	3.591309	43.959999	489.160004	9.450000	66.00	0.27	-0.03	18.75	16.50	8.00	8.50	0.50	0.75	0.00	0.00	0.00	0.00	0.50	0.25	0.00	0.00	0.00	0.00	-0.535645	0.039062	1.833984	9.380000	235.899994	5.460000	658.00	-0.35	-0.04
16.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.75	0.25	0.00	0.50	0.00	0.00	1.496094	-0.239746	2.887695	31.360001	448.630005	2.870000	27.00	0.00	0.00	18.50	16.00	8.25	8.75	0.75	1.50	0.00	0.25	0.00	0.00	0.50	0.50	0.00	0.00	0.00	0.00	-0.573730	0.187012	2.010742	-35.000000	192.220001	-2.450000	677.00	-0.34	-0.04
16.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.75	0.00	0.00	0.50	0.00	0.00	0.940430	-0.847168	1.700684	-18.549999	380.380005	-18.129999	24.00	0.00	0.00	17.25	15.75	8.75	9.25	1.00	2.00	0.00	0.75	0.00	0.00	0.75	0.75	0.00	0.00	0.00	0.00	-0.533691	0.405762	1.302246	-46.549999	139.580002	-3.080000	697.00	-0.32	-0.05
16.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	1.00	0.75	0.00	0.00	0.00	0.00	0.00	1.052734	-0.126465	5.824219	-85.610001	198.100006	-40.320000	26.00	0.00	0.00	17.75	15.25	8.75	9.25	1.25	3.00	0.00	1.00	0.00	0.00	0.75	0.50	0.00	0.25	0.00	0.00	-0.354492	0.123047	1.100586	-69.790001	113.050003	-2.030000	718.00	-0.32	-0.06
16.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.25	0.00	0.00	0.25	0.00	0.00	1.323730	0.182617	2.747559	-112.000000	-144.199997	-25.549999	15.00	0.00	0.00	18.50	15.25	9.25	9.50	1.75	3.25	0.00	1.00	0.00	0.25	1.00	1.00	0.50	0.00	0.00	0.00	-0.376953	0.032227	1.384277	-79.660004	83.090004	-8.610000	762.00	-0.31	-0.06
