# time	left pressure 1[N/cm²]	left pressure 2[N/cm²]	left pressure 3[N/cm²]	left pressure 4[N/cm²]	left pressure 5[N/cm²]	left pressure 6[N/cm²]	left pressure 7[N/cm²]	left pressure 8[N/cm²]	left pressure 9[N/cm²]	left pressure 10[N/cm²]	left pressure 11[N/cm²]	left pressure 12[N/cm²]	left pressure 13[N/cm²]	left pressure 14[N/cm²]	left pressure 15[N/cm²]	left pressure 16[N/cm²]	left acceleration X[g]	left acceleration Y[g]	left acceleration Z[g]	left angular X[dps]	left angular Y[dps]	left angular Z[dps]	left total force[N]	left center of pressure X[%]	left center of pressure Y[%]
17.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.167480	0.511719	1.110840	51.380001	-344.679993	76.510002	0.00	0.00	0.00
18.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.287598	0.428223	1.234863	62.090000	-357.700012	82.949997	0.00	0.00	0.00
18.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.406738	0.318359	1.345215	78.889999	-370.649994	80.919998	0.00	0.00	0.00
18.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.547363	0.184082	1.457520	94.919998	-383.040009	70.000000	0.00	0.00	0.00
18.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.686035	0.073242	1.549316	109.970001	-392.769989	52.009998	0.00	0.00	0.00
18.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.844727	0.021973	1.688965	126.139999	-399.559998	30.660000	0.00	0.00	0.00
18.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.160645	-0.055664	1.901855	158.759995	-405.929993	-1.400000	0.00	0.00	0.00
18.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.294922	-0.024902	2.007324	166.600006	-404.320007	-7.560000	0.00	0.00	0.00
18.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.398438	0.099121	2.176270	173.250000	-399.839996	-4.200000	0.00	0.00	0.00
18.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.510742	0.204102	2.357422	179.899994	-394.450012	12.320000	0.00	0.00	0.00
18.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.628906	0.237793	2.479492	179.199997	-389.200012	43.400002	0.00	0.00	0.00
18.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.795898	0.238281	2.467285	164.850006	-383.040009	84.769997	0.00	0.00	0.00
18.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.980469	0.238770	2.345703	139.860001	-372.119995	128.520004	0.00	0.00	0.00
18.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.151855	0.247559	2.152832	113.889999	-354.200012	168.630005	0.00	0.00	0.00
18.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.376465	0.238770	1.968262	93.379997	-329.910004	199.779999	0.00	0.00	0.00
18.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.679688	0.273926	1.759766	77.070000	-300.369995	217.490005	0.00	0.00	0.00
18.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.944824	0.324219	1.507324	64.610001	-270.130005	221.339996	0.00	0.00	0.00
18.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-3.160156	0.375977	1.122070	60.130001	-243.180008	213.570007	0.00	0.00	0.00
18.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-3.187012	0.102539	0.469238	79.449997	-213.430008	203.630005	0.00	0.00	0.00
18.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-3.315430	-0.615234	-0.064453	129.570007	-164.500000	215.669998	0.00	0.00	0.00
18.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-3.954102	-1.103027	-0.120117	110.739998	-103.599998	220.850006	0.00	0.00	0.00
18.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-4.346680	-1.031250	-0.425293	28.980000	-57.049999	193.830002	0.00	0.00	0.00
18.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-4.382324	-0.939941	-0.826660	-12.110000	-9.170000	152.460007	0.00	0.00	0.00
18.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-4.001953	-0.875000	-0.875977	-6.090000	54.040001	101.919998	0.00	0.00	0.00
18.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-3.431641	-0.667969	-0.257812	14.420000	114.309998	53.060001	0.00	0.00	0.00
18.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.777344	-0.432617	0.391602	30.100000	154.350006	16.660000	0.00	0.00	0.00
18.25	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.245117	-0.190918	0.867676	31.219999	169.470001	-6.440000	3.00	0.00	0.00
18.26	1.50	3.25	0.00	1.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.026855	0.842285	1.419922	-118.720001	240.449997	-17.080000	59.00	-0.38	-0.11
18.27	4.00	7.00	0.25	2.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.103027	0.270020	-0.874023	-60.830002	131.600006	15.330000	139.00	-0.38	-0.09
18.28	6.50	9.50	0.50	3.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.440430	-0.109375	-0.506836	-62.720001	300.230011	8.260000	199.00	-0.38	-0.08
18.29	9.50	13.00	1.00	4.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.207520	-0.411133	3.363770	-61.320000	398.579987	-6.160000	281.00	-0.38	-0.07
18.30	14.00	16.75	1.50	5.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.145020	-1.220215	4.198242	-80.220001	338.730011	-31.360001	379.00	-0.38	-0.06
18.31	16.50	18.50	2.25	7.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.724609	0.011719	2.194336	-83.510002	258.440002	-76.650002	446.00	-0.38	-0.06
18.32	18.00	19.25	3.00	8.50	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.691895	0.925781	2.901367	-79.660004	207.550003	-74.129997	501.00	-0.37	-0.06
18.33	18.25	19.75	3.50	9.25	0.00	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.463379	0.853027	0.881836	-125.580002	124.599998	-32.970001	528.00	-0.37	-0.06
18.34	18.50	19.00	3.75	9.50	0.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	-0.242188	-0.230469	1.425781	-142.800003	100.449997	-7.280000	542.00	-0.36	-0.07
18.35	17.75	18.25	4.00	10.00	0.00	3.25	0.00	0.25	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	-0.272461	-0.211914	1.451172	-145.740005	79.660004	-13.930000	547.00	-0.35	-0.07
18.36	17.50	18.00	4.25	10.00	0.00	4.00	0.00	0.75	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.25	-0.304199	0.248047	1.091309	-113.889999	42.910000	-14.630000	565.00	-0.34	-0.08
18.37	16.75	17.50	4.25	10.50	0.00	4.75	0.00	1.25	0.00	0.00	0.00	0.00	0.75	0.00	0.00	0.25	-0.201172	0.108398	1.031250	-88.760002	24.290001	-5.320000	576.00	-0.33	-0.09
18.38	16.50	16.75	4.50	10.75	0.00	5.75	0.00	1.75	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.25	-0.212891	-0.021484	1.158203	-67.970001	14.140000	-3.290000	592.00	-0.32	-0.10
18.39	15.75	16.00	4.50	11.00	0.00	5.75	0.00	2.00	0.00	0.00	0.25	0.25	1.00	0.25	0.00	0.50	-0.240234	0.070801	1.005371	-38.920002	3.010000	-2.730000	593.00	-0.30	-0.11
18.40	14.75	15.25	4.25	10.50	0.00	6.75	0.00	2.50	0.00	0.00	0.00	0.00	1.25	0.25	0.00	0.50	-0.162109	0.026855	0.990723	-23.940001	1.540000	-1.190000	583.00	-0.30	-0.12
18.41	14.00	15.00	4.25	10.50	0.50	7.00	0.00	2.75	0.00	0.00	0.25	0.00	1.25	0.00	0.00	0.75	-0.197266	0.047363	0.975586	-17.850000	1.330000	-1.330000	587.00	-0.29	-0.12
18.42	13.25	14.50	4.25	10.50	0.75	7.25	0.00	3.50	0.25	0.00	0.25	0.25	1.50	0.25	0.00	0.75	-0.201660	0.040039	0.961914	-14.140000	1.820000	-1.260000	601.00	-0.27	-0.13
18.43	12.75	13.75	4.50	10.25	1.25	7.25	0.00	3.75	0.00	0.25	0.25	0.25	1.50	0.50	0.00	0.75	-0.179199	0.053223	0.980957	-10.990000	2.240000	-1.750000	600.00	-0.26	-0.13
18.44	11.75	13.50	4.25	10.00	1.25	7.50	0.00	4.50	0.50	0.50	0.50	0.50	1.75	0.25	0.00	1.00	-0.180664	0.027344	0.972656	-8.260000	3.080000	-2.800000	612.00	-0.24	-0.14
18.45	10.50	12.25	4.25	9.75	1.50	8.00	0.00	4.50	0.75	0.25	0.50	0.50	1.75	0.75	0.00	1.00	-0.180176	0.027832	0.969238	-5.810000	4.970000	-2.870000	598.00	-0.23	-0.14
18.46	9.50	11.25	3.50	9.25	1.50	7.50	0.00	5.00	0.75	0.25	0.50	0.75	2.00	0.50	0.00	1.00	-0.177734	0.022461	0.963379	-2.870000	7.210000	-2.240000	569.00	-0.22	-0.15
18.47	8.50	10.00	3.50	8.75	1.25	7.50	0.00	5.25	0.50	0.25	0.75	1.00	2.00	0.25	0.00	1.00	-0.163086	0.040039	0.959961	0.490000	9.450000	-0.840000	543.00	-0.21	-0.16
18.48	7.25	9.00	2.75	8.50	1.00	7.75	0.00	5.50	1.00	0.50	0.75	1.00	2.25	0.75	0.00	1.25	-0.173828	0.038574	0.961914	5.040000	13.020000	-0.140000	530.00	-0.18	-0.17
18.49	6.50	8.25	2.25	8.00	0.75	7.50	0.00	5.75	0.75	0.50	0.75	1.00	2.75	0.75	0.00	1.25	-0.170410	0.042480	0.967285	5.390000	14.280000	0.210000	504.00	-0.18	-0.18
18.50	5.75	7.50	2.00	7.50	0.50	7.25	0.00	5.75	0.75	0.50	1.00	1.00	2.50	0.75	0.00	1.50	-0.185547	0.043945	0.958008	5.040000	14.840000	-0.280000	477.00	-0.16	-0.19
18.51	5.00	6.75	1.50	6.75	0.00	7.50	0.00	6.00	1.25	0.50	1.25	1.50	2.75	1.00	0.00	1.50	-0.188477	0.058594	0.961914	4.690000	15.330000	-1.190000	469.00	-0.14	-0.19
18.52	4.00	6.50	1.50	6.25	0.00	7.25	0.00	6.00	1.25	0.50	1.00	1.50	3.00	0.75	0.00	1.50	-0.176270	0.051270	0.963867	3.990000	15.680000	-2.100000	445.00	-0.13	-0.20
18.53	3.75	5.75	1.00	5.75	0.00	7.00	0.00	6.00	1.25	0.50	1.25	1.50	3.25	1.00	0.00	1.50	-0.200195	0.059570	0.951172	3.010000	16.030001	-3.290000	429.00	-0.11	-0.21
18.54	3.25	5.25	0.75	5.25	0.00	6.75	0.00	6.00	1.25	0.75	1.50	1.75	3.50	1.25	0.00	1.75	-0.188477	0.051758	0.960938	1.820000	16.450001	-3.640000	422.00	-0.09	-0.21
18.55	2.75	4.75	0.75	5.00	0.00	6.50	0.00	6.00	1.50	1.00	1.50	2.00	3.50	1.25	0.00	1.75	-0.193848	0.069824	0.933105	1.190000	16.379999	-5.320000	415.00	-0.08	-0.21
18.56	2.50	3.75	0.75	4.50	0.00	6.25	0.00	6.00	1.75	0.75	1.75	2.00	4.00	2.00	0.00	1.75	-0.185059	0.041992	0.953125	1.400000	16.940001	-5.600000	409.00	-0.05	-0.21
18.57	2.00	3.25	0.25	4.00	0.00	6.00	0.00	6.00	2.00	1.00	1.75	2.50	4.00	2.25	0.25	2.00	-0.270996	0.052734	0.966797	1.890000	17.150000	-5.880000	403.00	-0.02	-0.21
18.58	2.00	3.00	0.00	4.00	0.00	5.50	0.00	6.00	2.00	1.25	2.25	2.75	4.50	2.75	0.25	2.25	-0.206543	0.015137	0.952637	1.750000	18.270000	-6.930000	412.00	0.00	-0.21
18.59	1.75	2.50	0.00	3.25	0.00	5.25	0.00	5.75	2.75	1.00	2.50	3.00	5.00	3.00	0.00	2.25	-0.184570	0.056641	0.952637	2.240000	18.900000	-6.440000	407.00	0.02	-0.20
18.60	1.50	2.25	0.00	2.75	0.00	5.00	0.00	5.75	2.75	1.50	2.75	3.25	5.25	3.25	0.25	2.50	-0.244629	0.042480	0.965332	2.730000	19.600000	-6.020000	412.00	0.05	-0.20
18.61	1.25	2.25	0.00	2.25	0.00	4.25	0.00	5.75	3.00	1.75	3.25	4.00	5.50	4.25	0.50	2.75	-0.128418	0.056152	0.941406	3.500000	20.230000	-5.180000	430.00	0.08	-0.19
18.62	1.00	1.75	0.00	2.50	0.00	3.75	0.00	5.50	3.25	2.00	3.75	4.50	5.75	4.50	0.50	3.25	-0.206543	0.035156	0.954590	4.620000	21.629999	-4.620000	440.00	0.09	-0.18
18.63	1.00	1.25	0.00	2.00	0.00	3.00	0.00	5.50	3.50	2.00	5.00	5.50	5.75	5.25	0.50	3.50	-0.265625	0.028320	0.947754	6.090000	22.820000	-4.200000	456.00	0.12	-0.17
18.64	0.75	0.75	0.00	1.75	0.00	2.50	0.00	5.50	4.00	2.50	6.00	6.25	6.25	5.50	0.50	3.75	-0.201660	0.031250	0.949219	8.260000	23.940001	-3.920000	479.00	0.14	-0.17
18.65	0.50	0.75	0.00	1.75	0.00	2.25	0.00	5.50	4.00	2.75	6.50	6.75	6.50	6.50	0.75	4.25	-0.228516	0.047852	0.937012	10.710000	25.480000	-4.340000	503.00	0.16	-0.16
18.66	0.50	0.75	0.00	1.25	0.00	1.75	0.00	5.25	4.25	2.75	7.50	7.25	7.00	7.50	1.00	4.75	-0.220703	0.071777	0.951660	13.230000	27.790001	-5.040000	525.00	0.18	-0.15
18.67	0.50	0.00	0.00	0.75	0.00	1.00	0.00	5.25	4.75	3.50	8.00	7.75	7.25	8.00	1.25	5.25	-0.235352	0.063965	0.966309	16.799999	31.219999	-5.460000	541.00	0.20	-0.14
18.68	0.50	1.00	0.00	1.00	0.00	0.75	0.00	5.00	4.75	3.25	8.50	8.50	7.50	8.75	1.00	5.25	-0.211426	0.072754	0.947266	26.880001	41.930000	-5.600000	563.00	0.19	-0.14
18.69	0.50	0.00	0.00	1.00	0.00	0.75	0.00	5.00	5.00	3.50	9.00	8.75	8.00	9.25	1.50	5.75	-0.233887	0.054688	0.962891	29.960001	45.920002	-5.040000	584.00	0.21	-0.14
18.70	0.25	0.00	0.00	1.00	0.00	0.00	0.00	4.75	5.25	4.00	9.50	9.25	8.00	10.00	1.50	6.00	-0.279785	0.046875	0.928223	33.810001	53.200001	-4.480000	596.00	0.22	-0.13
18.71	0.00	0.00	0.00	1.00	0.00	0.00	0.00	4.25	5.25	4.00	9.75	9.75	8.50	10.75	2.00	6.25	-0.211914	0.125977	0.997070	39.340000	61.320000	-3.990000	611.00	0.23	-0.13
18.72	0.00	0.00	0.00	0.25	0.00	0.00	0.00	4.00	5.50	4.50	10.25	10.25	8.75	11.75	2.25	6.75	-0.254395	0.087402	0.961914	46.130001	72.519997	-3.990000	634.00	0.24	-0.12
18.73	0.00	0.00	0.00	0.50	0.00	0.00	0.00	3.25	5.50	4.25	10.50	10.75	9.00	12.50	2.50	7.00	-0.285645	0.102539	0.987305	52.990002	89.040001	-4.060000	644.00	0.24	-0.12
18.74	0.00	0.00	0.00	0.50	0.00	0.00	0.00	2.75	5.50	4.75	10.75	11.00	9.00	13.50	2.75	7.50	-0.302246	0.106934	0.999512	56.000000	108.150002	-3.570000	660.00	0.25	-0.11
18.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.25	5.50	4.50	11.00	11.50	9.25	14.25	3.50	8.00	-0.358398	0.145996	0.945801	57.680000	124.110001	-3.220000	672.00	0.26	-0.11
18.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.50	6.00	5.25	11.25	12.00	9.50	15.50	4.00	8.50	-0.330566	0.110840	1.040527	60.340000	141.539993	-3.570000	703.00	0.27	-0.10
18.77	0.00	0.00	0.00	0.25	0.00	0.00	0.00	1.00	5.75	5.00	11.25	12.00	9.25	16.25	5.00	9.00	-0.376465	0.146484	0.983398	61.040001	161.419998	-3.710000	710.00	0.27	-0.09
18.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75	5.75	5.00	11.25	12.25	9.25	17.25	6.00	9.25	-0.393066	0.146484	1.005859	63.349998	183.190002	-3.570000	727.00	0.28	-0.09
18.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.75	4.50	11.25	12.50	9.00	17.75	6.25	9.75	-0.420410	0.225098	1.016113	66.010002	206.570007	-2.450000	720.00	0.29	-0.08
18.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.50	4.25	11.25	12.25	8.75	18.50	6.75	10.00	-0.501465	0.232422	1.133301	75.040001	229.180008	-2.310000	722.00	0.29	-0.08
18.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.25	4.00	10.75	12.00	8.50	19.00	7.50	10.25	-0.527832	0.170410	1.051270	82.739998	248.990005	-1.540000	720.00	0.29	-0.08
18.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.25	3.50	10.50	11.50	7.75	19.25	7.50	10.75	-0.579102	0.252441	1.066895	87.779999	269.220001	-1.820000	692.00	0.30	-0.08
18.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.75	3.25	10.00	10.75	7.00	19.25	7.75	10.50	-0.634766	0.274902	1.075684	89.739998	293.230011	-5.600000	665.00	0.30	-0.08
18.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.75	3.00	9.00	10.00	6.25	19.00	8.25	10.50	-0.785156	0.453613	1.261719	84.769997	319.829987	-12.740000	640.00	0.30	-0.07
18.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	3.00	8.25	9.00	5.50	18.50	8.00	10.25	-0.646484	0.483398	1.012207	81.129997	355.670013	-22.750000	584.00	0.31	-0.08
18.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.25	2.50	7.75	8.50	5.00	17.00	7.25	9.50	-0.871582	0.505859	1.337891	79.660004	398.089996	-36.750000	529.00	0.31	-0.09
18.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.25	2.50	6.50	7.75	4.25	15.00	6.50	8.00	-0.697266	0.313477	1.125488	73.989998	443.869995	-51.799999	469.00	0.31	-0.08
18.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.25	2.00	5.25	6.50	3.25	12.75	5.25	6.50	-2.154785	0.532227	3.375488	110.529999	507.500000	-45.500000	388.00	0.31	-0.08
18.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75	2.00	3.75	5.25	2.50	9.75	4.00	5.00	-1.879883	0.532227	3.437012	110.529999	507.500000	-45.500000	299.00	0.31	-0.08
18.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.50	2.75	4.25	2.00	8.00	3.25	3.75	-1.487305	0.259766	3.342773	182.630005	483.489990	-13.160000	242.00	0.31	-0.07
18.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75	1.25	2.75	3.50	2.00	6.00	2.25	2.50	-1.440918	0.416016	2.934570	201.389999	459.480011	-28.559999	194.00	0.30	-0.08
18.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	1.25	3.00	1.25	4.75	1.25	1.50	-0.712891	0.507324	2.119141	214.830002	448.350006	-49.000000	123.00	0.31	-0.10
18.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	1.00	1.75	1.00	2.25	0.50	0.50	0.256836	0.654297	2.412598	233.380005	408.660004	-82.180000	70.00	0.29	-0.12
18.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	1.25	0.50	0.75	0.25	0.25	1.108398	-0.243164	2.462891	243.669998	345.170013	-127.889999	33.00	0.00	0.00
18.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	1.00	0.25	0.50	0.00	0.00	0.292969	0.508789	1.494629	190.539993	287.070007	-220.430008	22.00	0.00	0.00
18.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	1.00	0.00	0.00	0.00	0.00	0.303711	0.697266	4.244629	148.050003	109.480003	-230.720001	16.00	0.00	0.00
18.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.50	0.00	0.25	0.00	0.00	0.612793	0.384766	2.829590	129.570007	-35.840000	-223.580002	13.00	0.00	0.00
18.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.477539	0.007324	2.044922	77.769997	-122.919998	-226.309998	3.00	0.00	0.00
18.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.339355	0.064453	1.520996	16.450001	-167.930008	-226.100006	0.00	0.00	0.00
19.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.232422	0.273926	1.247559	-50.470001	-198.940002	-222.250000	3.00	0.00	0.00
19.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.178223	0.610352	1.131348	-101.220001	-229.460007	-209.930008	0.00	0.00	0.00
19.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.160156	0.833008	1.007812	-119.070000	-254.729996	-186.479996	0.00	0.00	0.00
19.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.151367	0.875000	0.861328	-108.709999	-274.540009	-157.850006	0.00	0.00	0.00
19.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.144531	0.871582	0.717773	-90.580002	-288.540009	-130.759995	0.00	0.00	0.00
19.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.097168	0.889648	0.664062	-69.440002	-297.220001	-104.860001	0.00	0.00	0.00
19.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.047363	0.929199	0.682617	-42.630001	-302.679993	-77.349998	0.00	0.00	0.00
19.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.019531	0.924316	0.743652	-12.880000	-309.190002	-47.320000	0.00	0.00	0.00
19.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.021484	0.895508	0.841309	15.680000	-319.549988	-15.190001	0.00	0.00	0.00
19.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.073730	0.840332	0.964355	38.639999	-333.269989	16.870001	0.00	0.00	0.00
19.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.209961	0.640625	1.109375	62.020000	-358.119995	70.559998	0.00	0.00	0.00
19.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.303711	0.507324	1.200684	70.279999	-366.450012	86.449997	0.00	0.00	0.00
19.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.443848	0.388672	1.299316	83.580002	-373.519989	91.419998	0.00	0.00	0.00
19.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.587891	0.250488	1.446777	102.480003	-379.820007	84.629997	0.00	0.00	0.00
19.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.727539	0.101562	1.600586	123.900002	-384.929993	69.580002	0.00	0.00	0.00
19.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.904297	-0.002930	1.816406	139.720001	-389.970001	50.610001	0.00	0.00	0.00
19.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.071289	-0.087402	1.972656	147.070007	-396.619995	33.040001	0.00	0.00	0.00
19.17	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.204590	-0.109375	2.070312	148.750000	-402.500000	19.809999	3.00	0.00	0.00
19.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.332520	-0.044922	2.139160	148.050003	-403.619995	11.620000	0.00	0.00	0.00
